3478.805429223512,371.7320442491,90.0
17243.450256587497,951.831339388826,90.0
1561.2431743165937,145.8915035075021,90.0
492.12285855849194,46.8964534085488,90.0
1288.5685462778893,127.87922629358474,90.0
1541.0063231659926,185.30622122931672,90.0
2071.792835504506,224.42953001804221,90.0
1561.2431743165937,271.48134990718813,90.0
3851.561138999299,396.15943170106925,90.0
543.1783151632451,73.55632110250009,90.0
3476.1049375038474,467.3798662946378,90.0
17230.02520948491,1062.3313550314128,90.0
1560.032396849646,210.58139579953917,90.0
491.74177008762,78.1106047095392,90.0
1287.5951035520382,193.3303334496609,90.0
1539.8039803811566,246.08775255011557,90.0
2070.179092390209,294.2727176209282,90.0
1560.032396849646,347.4321469056335,90.0
3848.535678507701,493.58278031175973,90.0
542.7560165364084,107.48800441501628,90.0
3472.611899507575,514.7543199312621,90.0
17212.660195541688,1107.2864871402485,90.0
1558.466276390657,253.13954782499513,90.0
491.24883785884805,97.26800311000432,90.0
1286.335942597937,236.32518144115238,90.0
1538.2487784546347,304.7263431688826,90.0
2068.0917507120666,360.75304041428967,90.0
1558.466276390657,391.20103938735105,90.0
3844.6223407283724,546.4872072744402,90.0
542.2097815210273,133.5949371546965,90.0
3469.2891336371326,496.69524226114424,90.0
17196.141706858765,1070.5328538333617,90.0
1556.9764968516415,214.17560383462873,90.0
490.7799330517892,78.71364069064873,90.0
1285.138129336751,189.33460589726613,90.0
1536.7693940353367,264.6915029930367,90.0
2066.106165520945,315.33341924180064,90.0
1556.9764968516415,370.63804804390924,90.0
3840.899806594374,523.2991146814946,90.0
541.6901741363661,121.28581196634354,90.0
3465.3089727370075,476.1239193942338,90.0
17176.3551672182,1078.176843374801,90.0
1555.1919689847423,230.7437784694759,90.0
490.21825598985055,84.3956378763113,90.0
1283.7032933094226,202.85700068779454,90.0
1534.997329254547,261.48091739451377,90.0
2063.7277493063857,315.2027515567986,90.0
1555.1919689847423,371.62078809514236,90.0
3836.4408409096923,524.9645775625447,90.0
541.0677656544798,125.69847246253043,90.0
3460.8724277769165,536.8834294997831,90.0
17154.299888453934,1106.139751733879,90.0
1553.2028163884188,237.1701345678379,90.0
489.5921725263032,100.73490936029346,90.0
1282.1038800733463,208.44428864735352,90.0
1533.0220834004983,298.29776540041667,90.0
2061.076623608531,350.78418088178614,90.0
1553.2028163884188,411.0172034543587,90.0
3831.470661066337,559.8091594497611,90.0
540.3739901651672,153.56067059467122,90.0
3454.8281248581325,495.94098471124045,90.0
17124.2521392767,1069.0548792226577,90.0
1550.4928115277944,222.9769650699257,90.0
488.73919974633947,70.39308520776142,90.0
1279.9247674775825,198.30332674088103,90.0
1530.331049710621,274.7388018911385,90.0
2057.4647760277558,319.4772960122157,90.0
1550.4928115277944,370.97957555672684,90.0
3824.699461689853,512.637060738929,90.0
539.4287998145195,122.23624492787326,90.0
3448.8655489984594,409.12875094314364,90.0
17094.610827819073,1079.3940009091496,90.0
1547.8194450765222,216.13743838678974,90.0
